date,000016.SH,000300.SH,000905.SH,038.CS,H11008.CSI,NH0200.NHF,Au9999
2015/12/17,2408.3212,3755.8881,7716.246,165.6629,187.1335,1103.21,223.13
2015/12/18,2422.8345,3767.9128,7699.37,166.0459,187.2143,1122.46,221.4
2015/12/21,2500.064,3865.965,7788.564,166.6075,187.3892,1145.48,223.94
2015/12/22,2496.054,3876.7325,7856.6081,166.8565,187.4944,1143.5,225.19
2015/12/23,2503.059,3866.3814,7773.2825,166.9443,187.6071,1139.79,224.6
2015/12/24,2481.7542,3829.4022,7753.0367,167.3434,187.7,1139.51,224.73
2015/12/25,2492.3364,3838.201,7792.1244,167.3141,187.845,1142.81,225.14
2015/12/28,2411.4081,3727.6316,7603.3609,167.4778,188.1064,1131.34,224.94
2015/12/29,2432.8795,3761.8745,7674.3881,167.4174,188.2007,1151.21,224.72
2015/12/30,2432.773,3765.1752,7741.0472,167.4101,188.2081,1156.19,224.45
2015/12/31,2420.8008,3731.0047,7617.689,167.4459,188.2046,1157.74,222.86
2016/1/4,2270.4609,3469.0662,6983.4044,167.2142,188.2575,1146.24,224.77
2016/1/5,2288.1127,3478.7797,6889.7414,166.9485,188.2223,1155.34,226.65
2016/1/6,2317.6465,3539.8082,7065.6068,167.114,188.2935,1141.9,228.09
2016/1/7,2180.5889,3294.3839,6462.2428,167.3905,188.3937,1139.8,233.24
2016/1/8,2219.6119,3361.5632,6570.4316,167.5971,188.5016,1136.19,233.54
2016/1/11,2120.2342,3192.4499,6128.6558,167.8083,188.6002,1120.4,234.89
2016/1/12,2131.3679,3215.7099,6136.6632,168.1707,188.7412,1107.2,232.51
2016/1/13,2105.5066,3155.8787,5924.044,168.822,188.8665,1111.82,229.27
2016/1/14,2132.0757,3221.5714,6124.8202,168.6092,188.9992,1118.66,231.41
2016/1/15,2070.9283,3118.7301,5893.6815,168.6731,189.0553,1118.57,230.5
2016/1/18,2069.2746,3130.7289,5978.9076,168.458,189.1504,1141.65,231.7
2016/1/19,2128.5743,3223.1251,6197.0947,168.2127,189.2156,1154.36,231.3
2016/1/20,2088.7229,3174.3781,6138.5031,168.0347,189.2094,1142.25,232.3
2016/1/21,2040.9775,3081.3454,5886.8835,168.2056,189.2009,1139.02,234.17
2016/1/22,2061.9621,3113.4626,5980.6111,168.381,189.2466,1152.77,232.5
2016/1/25,2065.4437,3128.886,6041.3261,167.7702,189.3598,1150.3,233.69
2016/1/26,1951.6136,2940.5085,5589.3069,167.7376,189.1993,1152.05,237
2016/1/27,1953.4647,2930.3519,5514.1886,167.4168,188.9681,1169.33,237.09
2016/1/28,1912.7205,2853.7562,5271.2325,167.496,188.7449,1154.7,236.79
2016/1/29,1973.0052,2946.0902,5469.1254,167.859,188.8019,1154.39,236.48
2016/2/1,1937.0729,2901.0477,5399.4771,168.0089,188.7679,1154.67,238.09
2016/2/2,1969.6161,2961.3337,5586.6266,167.696,188.7578,1157.47,238.5
2016/2/3,1952.3665,2948.6386,5610.1734,167.6049,188.7562,1160.32,238.5
2016/2/4,1974.2364,2984.7598,5721.4853,167.9342,188.7983,1182.7,241.8
2016/2/5,1967.2595,2963.7894,5664.1971,167.9563,188.9048,1174.96,243.94
2016/2/15,1948.2752,2946.7066,5668.0398,168.2902,189.1761,1180.55,253.7
2016/2/16,2000.9027,3037.0353,5902.5341,168.2552,189.2052,1183.66,251.39
2016/2/17,2014.4428,3063.3199,5971.4123,168.3175,189.2449,1178.13,254
2016/2/18,2009.2727,3053.6985,5957.1305,168.3667,189.2932,1184.75,253.05
2016/2/19,2004.1065,3051.585,5979.5164,168.467,189.3628,1200.61,256.65
2016/2/22,2053.8631,3118.8675,6103.7225,168.484,189.5118,1222.14,254.86
2016/2/23,2029.5223,3089.3632,6070.4998,168.5161,189.6069,1219.34,256.15
2016/2/24,2041.3881,3109.5454,6111.0427,168.4265,189.6715,1221.05,256.98
2016/2/25,1932.6015,2918.7501,5626.0522,168.2805,189.6935,1220.5,260.32
2016/2/26,1955.3953,2948.0306,5648.9376,168.3917,189.7047,1215.47,260.41
2016/2/29,1944.6111,2877.4666,5350.4337,168.5048,189.7242,1222.67,258.86
2016/3/1,1973.1936,2930.6937,5473.6349,168.7162,189.8039,1233.29,261.12
2016/3/2,2043.4067,3051.3327,5753.1482,168.7696,189.8983,1244.86,258.66
2016/3/3,2053.2726,3058.4219,5776.977,168.7601,189.9459,1241.52,261.47
2016/3/4,2122.2692,3093.8895,5621.5614,168.8392,189.9866,1265.29,264.74
2016/3/7,2107.6731,3104.8397,5752.5482,168.5886,190.068,1293.74,265
2016/3/8,2115.158,3107.6727,5764.3253,168.5772,190.0963,1309.66,266.29
2016/3/9,2111.9188,3071.907,5617.0376,168.8758,190.1553,1289.3,263.75
2016/3/10,2061.451,3013.1457,5521.948,169.1221,190.3051,1288.33,261.43
2016/3/11,2070.7239,3018.2844,5508.9818,169.1686,190.3869,1291.07,264.97
2016/3/14,2078.4096,3065.6904,5690.5904,169.2707,190.5238,1285.83,262.08
2016/3/15,2101.1167,3074.7796,5639.8012,169.4,190.611,1274.38,257.69
2016/3/16,2136.1277,3090.0328,5562.8037,169.72,190.6559,1289.55,259.09
2016/3/17,2131.4813,3124.2039,5745.975,169.8059,190.7449,1311.76,263.86
2016/3/18,2141.177,3171.963,5949.263,169.8667,190.7394,1328.34,262.46
2016/3/21,2193.3853,3249.4372,6099.4805,169.9535,190.7353,1328.87,259.71
2016/3/22,2173.256,3225.7903,6075.4922,169.9626,190.7384,1325,262.1
2016/3/23,2175.2834,3236.0924,6118.9664,170.052,190.7435,1321.96,258.25
2016/3/24,2137.59,3181.8507,6018.4242,170.1167,190.7809,1297.84,255
2016/3/25,2149.2039,3197.8169,6077.4312,170.2935,190.7906,1313.71,256.05
2016/3/28,2123.0349,3169.7283,6037.7782,170.2966,190.8294,1300.56,255.78
2016/3/29,2106.8616,3135.4098,5921.8672,170.3526,190.7418,1300.8,255.02
2016/3/30,2157.5295,3216.2753,6137.5034,170.4858,190.7665,1293.4,258.68
2016/3/31,2156.541,3218.0879,6155.8138,170.5732,190.7634,1298.85,255.7
2016/4/1,2167.7824,3221.8948,6124.5278,170.5593,190.7202,1316.7,257
2016/4/5,2180.2624,3264.4858,6286.5826,170.4953,190.8259,1315.08,255.45
2016/4/6,2168.0372,3257.5276,6323.4342,170.4479,190.8264,1305.53,255.99
2016/4/7,2139.4042,3209.2902,6228.9737,170.2498,190.84,1306.92,255.64
2016/4/8,2123.8041,3185.7258,6168.7419,170.2201,190.8257,1301.92,257.3
2016/4/11,2148.4394,3230.0957,6304.3004,170.2107,190.8657,1330.27,260.97
2016/4/12,2143.8961,3218.4497,6252.7729,170.2275,190.7104,1356.76,261.3
2016/4/13,2171.315,3261.3831,6344.2255,169.9645,190.5803,1376.3,259.8
2016/4/14,2178.8677,3275.8321,6401.8545,169.8677,190.1609,1375.97,257.99
2016/4/15,2182.0667,3272.2053,6384.3496,169.9495,189.9658,1358.33,256.95
2016/4/18,2158.2302,3228.4531,6281.2024,170.0877,190.0353,1385.42,258.28
2016/4/19,2163.607,3238.3029,6308.229,170.0677,190.0675,1404.61,259.9
2016/4/20,2154.8859,3181.0264,6022.2126,169.7596,189.9446,1440.04,260
2016/4/21,2147.7184,3160.6033,5970.682,169.677,189.7771,1481.46,262.74
2016/4/22,2157.7235,3174.9012,6011.3201,169.25,189.5062,1463.06,260.44
2016/4/25,2148.2801,3162.0331,5978.0772,168.7093,189.2382,1488.49,259.06
2016/4/26,2155.7914,3179.1605,6046.7734,168.8508,188.8574,1467.59,258.4
2016/4/27,2145.3804,3165.9156,6016.699,169.0039,188.7467,1447.25,260.67
2016/4/28,2142.0569,3160.5809,5990.3285,169.1551,188.8429,1438.75,261.5
2016/4/29,2135.5087,3156.7451,5985.594,169.1578,188.9471,1465.15,266.32
2016/5/3,2158.2717,3213.5397,6167.4537,169.2498,189.1102,1440.53,270.69
2016/5/4,2152.9337,3209.4614,6169.7826,169.1437,189.2125,1420.41,268.35
2016/5/5,2152.8822,3213.9199,6203.8166,169.1206,189.2386,1389.19,267.6
2016/5/6,2107.0089,3130.3544,5961.489,169.1297,189.3312,1378.24,268.23
2016/5/9,2072.467,3065.6154,5743.6473,169.3542,189.4627,1329.64,268.1
2016/5/10,2072.3818,3069.1124,5738.8961,169.3534,189.6059,1334.42,266
2016/5/11,2078.4126,3082.8086,5723.4104,169.3798,189.7097,1333.75,267.03
2016/5/12,2084.8384,3090.1372,5726.4555,169.4837,189.8109,1325.8,266.4
2016/5/13,2076.1879,3074.9351,5714.3107,169.4966,189.8663,1292.87,267.49
2016/5/16,2082.6159,3095.3085,5812.5423,169.3677,189.9643,1299.09,269.35
2016/5/17,2075.4651,3086.0249,5790.3416,169.3306,189.9632,1328.58,267.89
2016/5/18,2078.7593,3068.0358,5631.1927,169.1769,189.9615,1301.89,267.93
2016/5/19,2073.8041,3062.5002,5666.7331,169.1116,190.0044,1294.04,264.5
2016/5/20,2083.1174,3078.2183,5732.9018,169.098,189.9789,1306.98,264.51
2016/5/23,2082.4118,3087.2225,5809.4761,169.0663,189.9271,1261.6,264.11
2016/5/24,2066.6428,3063.5556,5743.1782,169.1797,189.9553,1251.21,262.45
2016/5/25,2071.9071,3059.2259,5715.1834,169.1682,190.0187,1244.71,258.45
2016/5/26,2076.1366,3064.2111,5744.3876,169.1487,190.0485,1269.41,259.85
2016/5/27,2074.9195,3062.4993,5739.5897,169.1145,190.1227,1274.87,258.03
2016/5/30,2092.1606,3066.7095,5711.3152,169.0634,190.2306,1275.16,255.3
2016/5/31,2155.6557,3169.5598,5947.3224,169.0331,190.2477,1274.99,256.9
2016/6/1,2138.9632,3160.547,5973.7799,168.9836,190.216,1286.7072,258.3
2016/6/2,2137.6519,3167.0997,6013.8942,168.9019,190.2023,1287.1619,257.98
2016/6/3,2152.6368,3189.3255,6032.603,168.8712,190.2227,1297.1619,257.4
2016/6/6,2136.3228,3178.7883,6051.8595,169.0264,190.2934,1313.6731,262.49
2016/6/7,2139.069,3177.0536,6045.3571,169.0323,190.3479,1323.0645,262.9
2016/6/8,2132.963,3163.9864,6023.8776,169.0091,190.4031,1313.576,265.1
2016/6/13,2084.3001,3066.3413,5746.4438,169.1272,190.5428,1319.5737,271.75
2016/6/14,2095.0228,3075.9834,5762.7612,169.3736,190.5781,1313.1111,271.5
2016/6/15,2106.6312,3116.3682,5952.846,169.4721,190.6394,1299.4649,272.78
2016/6/16,2094.8146,3094.6748,5930.5454,169.6337,190.7145,1310.9019,277.66
2016/6/17,2102.2006,3110.3572,5964.2724,169.6832,190.8066,1307.7414,272.7
2016/6/20,2104.2202,3112.6744,5985.5691,169.7083,190.9002,1328.678,272
2016/6/21,2104.5582,3106.3175,5916.8032,169.7025,190.912,1336.1977,271.64
2016/6/22,2115.7685,3133.9611,6008.8857,169.8386,190.943,1346.1827,268.56
2016/6/23,2105.5324,3117.3168,5978.1737,169.8217,190.9752,1359.8679,268.9
2016/6/24,2076.2999,3077.1554,5903.6202,169.7665,191.0358,1351.1682,281.44
2016/6/27,2095.893,3120.5443,6044.2191,169.9961,191.2418,1399.7877,282.84
2016/6/28,2102.0531,3136.4013,6107.5105,170.0165,191.4787,1410.1361,281.67
2016/6/29,2122.9696,3151.3898,6120.2021,169.9897,191.5394,1404.8294,283
2016/6/30,2122.633,3153.921,6123.4939,170.0721,191.6025,1427.6291,281.5
2016/7/1,2127.0939,3154.2003,6111.5385,170.3074,191.7104,1423.8105,285.89
2016/7/4,2163.2922,3204.6962,6231.8811,170.3403,191.8411,1471.1793,289.87
2016/7/5,2168.8551,3207.3827,6269.5046,170.2818,191.9126,1453.4639,288.68
2016/7/6,2167.101,3216.8035,6297.3969,170.3607,192.0249,1425.2424,293.82
2016/7/7,2166.8843,3209.9542,6319.7926,170.5434,192.1319,1416.2021,294.25
2016/7/8,2148.7606,3192.2804,6299.8533,170.616,192.361,1406.2534,291.63
2016/7/11,2155.716,3203.3298,6312.4988,170.7392,192.5076,1416.9,293
2016/7/12,2200.3482,3273.1823,6395.1448,170.687,192.575,1452.94,292.4
2016/7/13,2197.7879,3282.8681,6446.5634,170.5709,192.6643,1463.43,289.42
2016/7/14,2195.2265,3276.7637,6455.5827,170.6071,192.7111,1469.51,287.4
2016/7/15,2192.3939,3276.2775,6441.0159,170.6458,192.7865,1471.19,287.04
2016/7/18,2187.9829,3262.0222,6412.0731,170.7395,192.8747,1429,286.29
2016/7/19,2175.3972,3248.2341,6431.9383,170.8052,192.971,1430.39,287.02
2016/7/20,2167.1205,3237.6051,6417.9223,171.1709,192.9974,1432.84,285.85
2016/7/21,2177.7781,3252.5227,6442.7093,171.6051,193.1925,1465.34,283.34
2016/7/22,2157.2315,3225.1621,6390.9254,171.5155,193.3654,1441.33,285
2016/7/25,2159.5537,3230.885,6408.7831,171.4308,193.4872,1448.07,283.27
2016/7/26,2182.505,3269.5882,6494.4743,171.5136,193.5073,1442.44,283.97
2016/7/27,2173.9725,3218.243,6229.2885,171.6534,193.5093,1452.51,283.63
2016/7/28,2163.8087,3221.1365,6243.2883,171.7422,193.5891,1470.65,287.71
2016/7/29,2155.2387,3203.9304,6202.8923,171.8843,193.7099,1446.36,285.83
2016/8/1,2147.5582,3176.8091,6109.2782,171.9526,193.8261,1478.13,288.17
2016/8/2,2148.4547,3189.0529,6168.5088,171.9974,193.9838,1479.38,290.1
2016/8/3,2145.7877,3193.5073,6198.3885,172.0547,194.1434,1476.8,291.9
2016/8/4,2143.8436,3201.2888,6238.2309,172.1027,194.2017,1463.73,289.05
2016/8/5,2148.6819,3205.1101,6203.2872,172.2807,194.317,1484.69,292.12
2016/8/8,2159.6726,3234.1833,6290.7562,172.4548,194.5339,1503.35,286.42
2016/8/9,2175.345,3256.9813,6341.5497,172.8012,194.6252,1493.16,289
2016/8/10,2170.1028,3243.3409,6318.2681,173.0096,194.7874,1492.84,289.59
2016/8/11,2177.0644,3233.3604,6226.3129,173.1112,194.911,1488.72,287.84
2016/8/12,2222.4884,3294.2337,6299.0915,173.3769,195.0249,1499.25,286.8
2016/8/15,2287.6559,3393.4239,6442.5272,173.7036,195.1217,1490.68,287.35
2016/8/16,2257.6988,3378.2451,6468.8946,173.6714,195.1535,1507.5,287.98
2016/8/17,2253.7364,3373.0476,6488.3648,173.5097,195.1705,1499.33,286.79
2016/8/18,2244.7198,3364.4851,6490.408,173.4971,195.2804,1500.79,288.87
2016/8/19,2249.3415,3365.0197,6499.5548,173.293,195.366,1504.18,288.2
2016/8/22,2237.1276,3336.7949,6420.3544,173.3845,195.3964,1489.4,286.35
2016/8/23,2241.9516,3341.8298,6428.6978,173.0693,195.4974,1499.15,286.82
2016/8/24,2232.2134,3329.8631,6435.0586,172.8965,195.4853,1491.7,286.7
2016/8/25,2222.1523,3308.9721,6382.5704,172.9456,195.4984,1476.41,284.89
2016/8/26,2219.3076,3307.0902,6410.7335,173.0658,195.5547,1469.16,284.89
2016/8/29,2214.2593,3307.7812,6427.5291,173.0257,195.6251,1460.44,283.5
2016/8/30,2224.0621,3311.9872,6425.7543,172.7285,195.6156,1453.88,283.99
2016/8/31,2232.7117,3327.7938,6434.2103,172.8371,195.6669,1443.01,283.19
2016/9/1,2220.4031,3301.5767,6381.4755,172.7957,195.6886,1456.73,281.49
2016/9/2,2229.893,3314.1142,6356.9538,172.8598,195.7269,1465.13,282.46
2016/9/5,2228.7184,3319.6803,6391.7923,172.8303,195.8193,1475.46,285.33
2016/9/6,2232.4508,3342.6259,6492.9722,172.822,195.8009,1483.19,286.3
2016/9/7,2236.5455,3340.8172,6494.3159,172.7666,195.7954,1462.04,289.37
2016/9/8,2236.6259,3339.564,6517.9835,172.8501,195.7951,1467.11,289.2
2016/9/9,2229.3097,3318.044,6471.053,172.966,195.8105,1463.12,287.7
2016/9/12,2199.9764,3262.6043,6291.6364,172.8646,195.8121,1430.72,286.39
2016/9/13,2193.1932,3260.333,6320.0315,172.9876,195.8201,1431.81,286.15
2016/9/14,2176.523,3238.7299,6278.158,173.0692,195.8624,1434.08,284.95
2016/9/19,2189.4611,3263.1242,6344.181,173.1997,195.9816,1453.85,283.8
2016/9/20,2184.2066,3257.4034,6342.0328,173.2912,196.0093,1468.67,283.5
2016/9/21,2187.1542,3266.6363,6343.7541,173.3199,196.0447,1471.86,284.4
2016/9/22,2200.6981,3291.1211,6385.6353,173.4204,196.1481,1480.62,286.85
2016/9/23,2196.2903,3275.6665,6370.5834,173.6569,196.2151,1492.4,286.8
2016/9/26,2167.264,3220.2838,6241.5157,173.7927,196.3596,1490.88,287.12
2016/9/27,2176.4476,3240.7546,6286.9093,173.794,196.3941,1485.22,287.49
2016/9/28,2166.7226,3230.8904,6281.2838,173.7914,196.439,1487.76,284.91
2016/9/29,2175.3696,3244.3874,6298.7911,173.826,196.5383,1497.22,284.54
2016/9/30,2177.3524,3253.2848,6328.0856,173.8955,196.6146,1493.45,284.95
2016/10/10,2202.8725,3293.8689,6447.6934,174.3947,196.906,1516.5,273.32
2016/10/11,2209.2276,3306.5573,6486.4254,174.4004,196.9992,1543.08,273.35
2016/10/12,2200.9969,3300.0099,6482.7379,174.3252,197.0648,1546.25,272.65
2016/10/13,2202.1167,3302.6455,6484.831,174.3618,197.1878,1540.07,273.21
2016/10/14,2209.8145,3305.8481,6469.4915,174.5294,197.3185,1554.97,272.8
2016/10/17,2192.8845,3277.8787,6413.1487,174.694,197.4357,1568.19,273.06
2016/10/18,2222.7832,3321.3324,6509.2821,174.749,197.4948,1576.16,274.97
2016/10/19,2221.5341,3316.2407,6495.2574,174.9897,197.5533,1569.97,274.61
2016/10/20,2223.4242,3318.6044,6498.2375,175.2346,197.6637,1580.68,276
2016/10/21,2240.7496,3327.74,6475.2807,175.4912,197.773,1580.94,275.54
2016/10/24,2270.9504,3367.5778,6539.4661,175.4535,197.8355,1599.78,276.89
2016/10/25,2266.1718,3367.4547,6563.3539,175.3783,197.8669,1635.88,277.31
2016/10/26,2257.1164,3354.8003,6530.3898,175.06,197.7805,1629.94,278.77
2016/10/27,2250.2589,3345.695,6517.3594,175.05,197.7539,1624.18,277.68
2016/10/28,2253.8017,3340.1262,6455.8349,175.0642,197.7544,1660.32,277.55
2016/10/31,2250.4693,3336.2778,6452.2058,174.9532,197.7578,1678.79,278.93
2016/11/1,2263.4785,3359.0515,6507.95,174.8843,197.7489,1680.69,280.11
2016/11/2,2244.7436,3333.3524,6455.1295,174.8715,197.7641,1663.41,282.57
2016/11/3,2273.6329,3365.085,6483.7322,174.942,197.8025,1684.13,283.73
2016/11/4,2271.9263,3354.1749,6462.5928,174.9317,197.7908,1691.34,282.94
2016/11/7,2276.9543,3356.5916,6468.8171,174.6892,197.8598,1750.8,281.38
2016/11/8,2282.4184,3371.1177,6503.1781,174.5268,197.8608,1753.22,280.7
2016/11/9,2263.9243,3353.0547,6453.5718,174.5479,197.8169,1816.85,288.38
2016/11/10,2289.4491,3390.6119,6536.9651,174.3561,197.8289,1859.86,282.6
2016/11/11,2308.4288,3417.2211,6583.8864,174.2114,197.7297,1929.09,278.47
2016/11/14,2317.7726,3430.2482,6615.0071,173.6956,197.6411,1878.45,271.99
2016/11/15,2310.901,3429.8697,6640.4616,173.4358,197.4709,1822.52,273.69
2016/11/16,2309.9426,3429.5921,6644.1878,173.3252,197.3463,1853.77,273.26
2016/11/17,2316.7211,3436.535,6636.469,172.9557,197.1892,1836.03,273.45
2016/11/18,2307.2741,3417.4554,6602.3265,173.054,197.0257,1815.51,270.7
2016/11/21,2334.6776,3441.1106,6611.5399,173.0568,197.0358,1847.95,272.8
2016/11/22,2353.0023,3468.3637,6661.246,173.1608,196.931,1913.47,272.41
2016/11/23,2360.3355,3474.7289,6631.1733,173.385,196.9952,1910.65,273
2016/11/24,2368.7336,3488.7402,6623.0489,173.471,196.9949,1936.34,270.4
2016/11/25,2393.9464,3521.2984,6652.8177,173.4093,196.9774,1959.17,269.36
2016/11/28,2403.1352,3535.0807,6670.8035,173.6312,196.9802,2004.38,270.59
2016/11/29,2441.5786,3564.0404,6620.7949,173.1552,196.8128,1923.13,268.69
2016/11/30,2419.4136,3538.001,6585.5776,172.7871,196.5921,1877.24,267.91
2016/12/1,2431.3063,3565.036,6624.4657,172.1574,196.4774,1927.91,265.54
2016/12/2,2416.5077,3528.9547,6520.9745,172.0685,196.326,1913.56,265.34
2016/12/5,2375.2578,3469.4073,6486.0173,171.9108,196.3262,1956.41,265
2016/12/6,2368.6823,3459.1533,6490.8897,171.0043,196.1465,1959.7,264.69
2016/12/7,2376.9191,3475.7473,6558.0247,171.2189,195.961,2020.01,265.45
2016/12/8,2379.0013,3470.1426,6527.4338,171.3656,195.9919,1994.21,268.49
2016/12/9,2411.3144,3493.7004,6513.9155,171.3665,196.0427,1995.57,266.49
2016/12/12,2387.1588,3409.1794,6249.0784,170.8594,195.9205,2010.17,265
2016/12/13,2372.9307,3405.0355,6278.1793,170.3388,195.4733,2028.87,265.34
2016/12/14,2360.3788,3378.9453,6239.4989,169.9962,194.9275,2007.56,265.93
2016/12/15,2309.8159,3340.4338,6280.3981,168.3879,193.9287,2013.6,263
2016/12/16,2302.3152,3346.0305,6318.5239,168.4359,193.8385,1984.64,262.11
2016/12/19,2291.3842,3328.9827,6320.7324,167.8681,193.5167,1947.35,262.76
2016/12/20,2279.6828,3309.0641,6300.6383,167.6515,193.0262,1930.17,262.06
2016/12/21,2297.3706,3338.536,6347.6058,168.1326,192.6153,1942.27,260.97
2016/12/22,2292.0412,3335.672,6341.7879,168.9071,192.7418,1883.08,260
2016/12/23,2278.4779,3307.5991,6281.9966,169.3553,193.0254,1887.57,260.07
2016/12/26,2294.7094,3322.4006,6294.7546,169.7881,193.275,1843.83,261.4
2016/12/27,2286.9617,3316.3852,6288.8594,169.7749,193.3147,1870.63,261.67
2016/12/28,2277.1759,3301.8887,6270.2395,169.973,193.3108,1878.97,261.91
2016/12/29,2275.1064,3297.7648,6252.6076,170.6393,193.3834,1888.03,262.99
2016/12/30,2286.8984,3310.0808,6263.6256,171.1266,193.6588,1862.65,263.9
2017/1/3,2307.8917,3342.2272,6320.7626,170.6872,193.9529,1845.18,263.65
2017/1/4,2322.2059,3368.3117,6394.6694,170.3652,194.1159,1854.1,264.87
2017/1/5,2322.6843,3367.7892,6399.2841,170.0915,194.146,1856.92,264.73
2017/1/6,2308.9363,3347.6665,6371.6168,170.2016,194.3209,1844.84,265.29
2017/1/9,2318.3365,3363.9014,6415.4176,170.3966,194.4472,1899.85,265.89
2017/1/10,2312.5985,3358.2716,6393.9283,170.5206,194.5849,1937.93,268.11
2017/1/11,2300.4749,3334.4954,6331.9638,170.218,194.6935,1953.63,269.09
2017/1/12,2295.4033,3317.6241,6272.851,170.3646,194.857,1968.61,269.33
2017/1/13,2308.0552,3319.9122,6194.6575,170.3729,194.9094,1980.36,268.79
2017/1/16,2337.3944,3319.4455,6031.2414,170.3133,195.004,2049.88,270.5
2017/1/17,2329.595,3326.3563,6082.0657,170.0399,194.8654,1991.1,272.18
2017/1/18,2342.7751,3339.3653,6068.593,170.0551,194.6968,1993.77,271.03
2017/1/19,2334.9572,3329.2891,6043.675,170.0263,194.4572,1990.24,268.03
2017/1/20,2347.1829,3354.8891,6121.9983,170.1576,194.4126,1944.79,269.05
2017/1/23,2347.1047,3364.0808,6172.1671,170.2343,194.4738,1961.02,270.28
2017/1/24,2352.4242,3364.4509,6165.2642,169.9578,194.6431,1994.14,269.85
2017/1/25,2358.6974,3375.9042,6179.5681,169.5474,194.664,2005.49,268.07
2017/1/26,2364.0244,3387.9606,6223.7061,169.4988,194.5671,2044.09,266.25
2017/2/3,2339.9894,3364.4923,6207.0921,169.1088,194.5766,1969.97,269.3
2017/2/6,2343.9673,3373.2051,6259.2471,168.6163,194.2862,1964,271.79
2017/2/7,2337.5346,3365.6849,6255.927,168.5031,194.0315,1987.56,274.16
2017/2/8,2346.4263,3383.2878,6291.5977,168.541,193.5752,2007.62,274.35
2017/2/9,2354.9009,3396.2924,6331.1771,168.8268,193.3605,1992.05,276.31
2017/2/10,2368.1834,3413.4868,6337.1081,168.7437,193.3895,2031.75,272.83
2017/2/13,2379.3057,3436.275,6369.6526,168.7875,193.4763,2106.26,274.64
2017/2/14,2373.5138,3435.8042,6374.8852,168.8228,193.4486,2111.48,274.06
2017/2/15,2372.192,3421.7131,6311.6959,168.788,193.4041,2066.21,273.4
2017/2/16,2376.7626,3440.9331,6359.3361,168.9761,193.4309,2043.66,274.93
2017/2/17,2362.7086,3421.4419,6307.1627,169.2713,193.4649,2054.26,275.75
2017/2/20,2394.1201,3471.3926,6385.0625,169.6458,193.6221,2076.71,275.5
2017/2/21,2396.8843,3482.823,6434.4383,169.4807,193.6694,2072.5,275.55
2017/2/22,2398.1922,3489.7567,6474.225,169.6788,193.6272,2053.63,275.6
2017/2/23,2387.4172,3473.3236,6473.993,169.8523,193.6845,2020.18,276.2
2017/2/24,2389.8774,3473.8517,6476.1655,169.748,193.7533,2022.11,279.63
2017/2/27,2370.5594,3446.2228,6424.2549,169.8468,193.8352,2038.65,280.6
2017/2/28,2370.707,3452.8103,6450.9701,169.798,193.8565,2015.22,281.83
2017/3/1,2371.9252,3458.4376,6467.6385,169.7005,193.8376,2050.06,278
2017/3/2,2354.9134,3435.0963,6434.6262,169.7009,193.808,2050.53,278.35
2017/3/3,2347.1456,3427.8628,6452.839,169.7084,193.8779,2047.4,276.23
2017/3/6,2349.8889,3446.484,6517.3235,169.6058,193.9015,2026.5,276.54
2017/3/7,2356.2933,3453.9565,6523.1868,169.568,193.8571,2023.62,275.37
2017/3/8,2358.074,3448.7313,6497.0878,169.3632,193.7508,1981.78,273.79
2017/3/9,2346.5527,3426.9438,6439.3822,169.3215,193.6712,1958.81,272.22
2017/3/10,2339.2339,3427.8916,6447.9165,169.3043,193.5547,1952.37,270.41
2017/3/13,2354.8904,3458.098,6507.8964,169.4712,193.5464,2000.4,272.9
