代码,名称,净资产,少数股权,资产负债率%%,流动资产,固定资产,无形资产,流动负债,公积金,存货,应收帐款,营业收入,营业成本
600667,太极实业,155878.2,57569.53,56.71,168420,258437.16,13329.26,195991.05,30518.89,29813.7,74471.13,219974.92,196917.97
600668,尖峰集团,206489.73,18485.56,37.43,87308.61,122638.26,18419.99,66089.46,44884.7,24421.92,26850.52,105887.51,84993.43
600671,天目药业,7315.56,591.53,70.6,10951.73,8192.86,879.15,15558,5093.78,5902.43,2736.57,4353.12,3082.01
600673,东阳光科,356007.25,61729.32,62.4,422187.69,339677.38,191257.95,457392.81,14746.48,105911.72,84417.03,247094.66,209179.17
600674,川投能源,1587051,34432.55,26.82,83488.25,383141.69,3353.78,163476.19,405405.81,6326.31,34316.89,51124.19,26955.38
600675,中华企业,456878.91,210398.8,84.06,3630596.75,25064.49,10397.92,2382872,3959.48,3032321,716.03,127258.57,106699.82
600676,交运股份,353978.69,43556.92,44.82,357704.88,226759.41,33750.95,191463.8,118260.15,94479.17,96870.15,432013.91,379665.03
600677,航天通信,150274.13,50859.4,71.08,469181.19,98433.88,38995.21,436407.09,67265.55,172920.42,139117.72,260017.45,223454.95
600678,四川金顶,2529.15,293.54,92.04,2898.66,17797.13,10032.17,29488.3,30535.36,483.73,1365.14,2578.78,2617.34
600679,金山开发,70979.43,2781.65,38.31,40884.37,7283.68,4161.75,33867.21,29421.78,3448.35,3299.28,25294.76,22135.84
600680,上海普天,138051.3,2950.21,56.7,162076,13732.07,3673,153739.84,87888.96,56263.36,54678.71,77236.02,66929.45
600681,万鸿集团,1935.11,762.35,86.65,7627.47,17.46,0,15321.7,45030.12,2672.13,3828.51,981.62,517.08
600682,南京新百,188750.17,-25244.21,88.34,472546.09,294261.19,177928.7,700230.56,4789.16,276947.09,7220.81,691863.44,457102.34
600683,京投银泰,174895.8,32236.1,93.02,2852275.25,5675.22,415.51,1988655,32778.12,2425675.75,756.34,62960.38,53174.55
600684,珠江实业,213179.72,42831.26,64.09,675855.56,19921.85,324.1,248877.91,8592.11,506740.75,21.5,100360.31,64535.2
600685,中船防务,971124.63,4565.26,78.38,2975925.75,1060390.5,210280.77,2679138.5,686758.5,915537.69,203394.81,1080971.88,1050567.75
600686,金龙汽车,352826,161425,74.63,1752118.75,182097.48,28385.43,1458172.25,112899.17,267341.31,941975.19,1028582,875924.63
600687,刚泰控股,174451.91,0,68.86,444757.59,41281.68,33387.48,327275.16,67246.49,83709.31,53977.17,477087.09,446741.59
600688,上海石化,1833901.75,27823,38.64,984340.19,1481428.63,43233.6,1152530.25,50582.3,578527.31,197335,4215245,3123386.5
600689,上海三毛,35656.31,1382.56,51.29,38313.94,8376.12,816.9,31665.56,21178.32,3527.15,4342.43,57008.13,53195.51
600690,青岛海尔,2491981,878920.13,55.3,5648754.5,748453.88,117237.42,3820007.5,366631.72,628777.44,679933.5,4192008.5,3027389.5
600691,*ST阳化,460171.59,170109.11,84.43,1461031.5,1242598.88,186924.41,2317188,324043.94,168614.11,126949.96,1005903.63,913540.69
600692,亚通股份,55242.05,2570.75,74.7,168019.91,9432.05,1274.56,115615.57,6123.2,104983.97,6473.06,17038.84,14165.02
600693,东百集团,180893.02,0,62.38,409845.06,30796.6,107.25,256015.16,57653.63,275995.13,677.53,83042.25,63187.23
600694,大商股份,634193.13,30526.4,57.13,823444.38,443215.16,141429.95,749897.63,143825.41,104993.32,19964.68,1653487.63,1289982.63
600695,绿庭投资,95745.81,1527.32,25.62,26221.9,9719.07,5577.35,13761.9,39090.09,546.77,5911.77,12386.44,11568.55
600696,匹凸匹,57218.8,5687.52,53.55,131741.09,1242.17,45.58,72509.57,2989.9,112358.05,4.47,-0.35,0
600697,欧亚集团,172263.05,127852.22,78.8,441223.56,683810.94,51196.64,944772.69,29804,241781.59,839.84,637039.5,521981.56
600698,湖南天雁,70315.5,0,41.61,97058.81,17638.42,209.25,49427.1,37418.3,13722.55,24272.5,26289.55,20212.42
600699,均胜电子,244732.72,16550.95,65.95,351567.41,239413.91,79307.11,313650.56,118625.22,112330.22,127696.63,389793.53,305177.38
600701,工大高新,87703.5,24171.35,62.09,25107.35,21855.32,33836.37,110454.52,10693.28,2206.32,3277.2,33899.45,21762.5
600702,沱牌舍得,225219.66,0,40.59,261677.41,57236.05,17116.3,153557.13,79931.05,209821.2,5722.1,62719.6,30324.73
600703,三安光电,1161129.63,0,31.23,825998.06,458492.59,128421.9,187611.81,541275.56,128402.15,148770.92,229140.02,118765.65
600704,物产中大,621238.56,148250.92,78.97,2948218.5,144248.27,77785.45,2406107,223902.97,1738026.38,85462.06,1844645.25,1715380.75
600705,中航资本,1865690.75,713047.63,79.15,7277401.5,303152,3520.28,7682157,445387.41,2078.62,8132.06,149345.5,66871.25
600706,曲江文旅,81193.36,209.28,54.65,66452.78,90508.93,16337.27,81511.36,44848.15,5432.95,37851.93,48470.9,31220.73
600707,彩虹股份,125412.8,15032.82,76.74,42408.78,280123.56,9037.05,273898.47,424144.16,16223.17,10411.07,17244.28,19265.6
600708,海博股份,160079.86,32983.55,69.79,215887.3,132720.77,154346.77,438867.84,7162.62,67864.86,49021.73,222080.91,184869.44
600710,*ST常林,148695.31,3503.78,39.38,143746.88,53552.13,13073.71,96748.07,55621.6,34601.1,70507.32,46831.55,44398.73
600711,盛屯矿业,364463.31,11601.12,42.49,228564.55,64389.69,276887.06,130513.32,189779.92,15177.19,47938.65,241401.67,223333.95
600712,南宁百货,107851.63,0,45.26,45853.96,114276.22,3569.33,89181.03,36985.75,14428.15,410.76,121116.82,103636.4
600713,南京医药,222453.3,33506.68,79.55,1126214.75,45015.01,18290.36,970656.19,108394.92,182709.45,620249.19,1198768.63,1127420.13
600714,金瑞矿业,57435.4,0,54.96,32561.06,49552.01,10945.44,40010.26,21513.2,9218.66,7618.97,18668.56,13809.23
600715,*ST松辽,-4933.47,0,118.82,13172.75,7133.5,5901.24,20375.24,44674.26,0,776.6,82.51,26.75
600716,凤凰股份,203451.77,11459.24,73.25,718065.06,1446.93,492.37,442714.41,19507.97,636570.94,0,15798.57,8989.7
600717,天津港,1393986.88,452959.84,44.05,928432.5,1379258.63,417564.94,733535,348087.06,45206.2,149757.41,856667.69,682774.25
600718,东软集团,550096.81,12892.76,41.66,539884.13,181496.13,69350.11,294812.66,34381.56,171778.23,217607.16,316149.69,209019.8
600719,大连热电,74846.71,0,33.54,27887.16,70887.9,95.42,35324.9,30447.3,1034.75,5381.74,43721.6,31977.83
600720,祁连山,487592.69,41510.3,52.11,252649.95,648073,63058.1,361214,133111.63,82011.06,48520.1,205401.56,167317.44
600721,百花村,62239.88,19310.2,79.49,56054.28,218821.72,54727.48,246391.16,64117.01,18028.26,8672.82,34843.59,35366.03
600722,*ST金化,47639.23,21375.11,77.04,54589.96,99694.42,7926.67,173580.09,164531.3,9903.71,1166.55,28943.9,25962.72
600723,首商股份,311414.03,31321.09,45.29,445512.31,86472.11,42606.8,278304.03,82504.47,29590.3,8117.31,576388.75,449864
600724,宁波富达,366262.22,65574.96,77.23,1639273.88,61008.4,5569,1048726.5,26015.1,1394022.25,21779.64,111164.88,78438.11
600725,云维股份,18603.18,9443.83,97.7,453032.44,542117.69,46176.09,1025848.63,117773.96,63958.96,94099.06,154823.7,165145.52
600726,华电能源,343893.13,71704.36,82.31,493376.44,1576481.25,142429.06,1005693.5,150069.19,59830.05,131310.77,434542.81,351517.97
600727,鲁北化工,104885.3,0,21.88,49590.85,75513.55,5523.6,29382.08,87415.96,12788.42,5641.37,30752.26,24659.35
600728,佳都科技,121500.52,3826.15,51.06,210426.55,7356.37,4157.08,121383.45,97336.09,98284.31,60279.3,93297.99,78337.42
600729,重庆百货,483207.06,6068.65,56.72,731638.5,235013.5,20469.64,634762.56,92557.32,150713.41,10492.69,1610502,1346634.5
600730,中国高科,143651.91,4155.41,43.64,183318.31,5154.71,30.63,72987.46,5055.5,28283.52,12550.9,40367.03,31108.18
600731,湖南海利,75013.07,6057.41,51.53,69505.32,68580.1,11754.51,81958.7,48369.7,30781.02,11685.9,59090.48,45507.12
600732,*ST新梅,44987.65,1029.55,47.99,21634.84,462.53,0,32668.6,685.53,19223.89,85.01,4344.47,4016.26
600733,S前锋,30191.05,6158.5,22.87,37190.35,1630.6,26.26,10746.51,7322.18,19986.3,0,746.73,517.34
600734,实达集团,9555.74,-1849.17,95.16,144242.56,6288.6,38.38,147824.19,18791.17,122600.97,270.42,5491.56,3564.18
600735,新华锦,66479.96,2605.87,24.43,65036.51,7884.41,989.14,21342.74,14747.74,32690.21,8556.85,64598.2,50311.93
600736,苏州高新,477374.06,91952.65,75.87,1812019.63,301526.75,70570.25,1136762,176791.19,1371994.38,18346.21,125311.4,99916.9
600737,中粮屯河,558684.38,3856.71,61.55,922783.88,364163.84,54195.92,880374.63,412551.69,328127.59,85156.5,568704.94,498407.09
600738,兰州民百,115142.71,0,43.12,118389.65,32198.65,114.29,87089.18,39990.56,50587.05,22.12,59326.88,43823.48
600739,辽宁成大,1813520.63,130501.1,23.52,616263,515237.91,117826.71,383250.19,611987.25,184192.94,149034.05,402654.16,321155.97
600740,山西焦化,258971.88,57986.05,68,389311.13,427023.25,20548.39,466263.91,225612.02,24555.78,78640.5,172779.7,175521.98
600741,华域汽车,2408053.75,503501.56,56.62,4030714.5,801282.44,165629.02,3158990.5,487931.06,336363.47,1232416.63,4003265.5,3406797.25
600742,一汽富维,373339.19,52837.73,35.27,262144.56,145169.86,17321.01,207695.22,54969.55,80025.06,64015.76,510945.81,481160.09
600743,华远地产,377929.75,34925.68,80.1,1975753,8911.32,4588.5,1214492.25,4000,1582179.25,10907.17,218872.05,167970.42
600744,华银电力,130002.97,13872.35,90.32,442702.69,806282,90129.18,447485.91,175960.52,88698.38,88040.06,301760.56,261626.17
600745,中茵股份,261579.97,0,61.28,370874.69,91279.96,126392.47,235687.72,183270.02,337247.31,952.62,37618.03,21975.65
600746,江苏索普,42592.17,0,22.6,11176.17,33079.05,0,11207.25,6207.23,2766.46,2065.66,28220.86,28534.23
600747,大连控股,209075.31,1449.06,17.38,225706.91,9081.8,1527.75,44279.31,99619.9,9337.26,812.15,42724.51,42864.71
600748,上实发展,492877.09,73255.78,72.75,1826055.25,2725.26,0,776301.06,2273.67,1071531.5,99.75,77096.8,48998.93
600749,西藏旅游,58814.56,1066.06,54.02,11002.49,60031.96,41318.45,31263.61,43987.94,2687.7,1692.57,4418.5,4026.05
600750,江中药业,212655.63,5771.58,31.89,197193.88,69994.09,36912.6,100995.31,54919.05,30640.65,15722.76,131822.94,66026.8
600751,天海投资,1198887.88,0,3.35,1227226.13,13165.1,2.21,42113.12,1013292.81,0,7447.27,17610.15,17949.78
600753,东方银星,10008.73,2081.55,47.29,21187.88,0.19,0,10846.78,14144.52,1206.66,998.92,40,31.48
600754,锦江股份,830449.5,20126.93,68.2,928523.38,639829.38,237127.8,730802.81,448209.75,4787.91,54401.51,248932.91,22500.48
600755,厦门国贸,771220.5,82981.02,79.88,3813750.75,114285.17,22026.35,3240249.75,201355.06,2067362.25,206340.66,2672192.25,2546646.25
600756,浪潮软件,86560.71,248,52.62,88672.9,8672.91,7121.32,92487.56,7797.62,29406.72,42155.35,41591.35,26047.67
600757,长江传媒,496014.34,7927.74,34.05,543671.88,95931,37024.28,248971.34,178554.66,97754.75,66078.61,268002.84,200675.81
600758,红阳能源,34577.67,0,51.13,7144.81,55282.35,5083.58,16898.32,997.87,163.2,2055.92,13028.42,11076.21
600759,洲际油气,542583.94,17304.2,55.68,405974.56,3693.81,182.4,470939.91,295759.59,151421.81,11940.62,65335.76,28385.6
600760,中航黑豹,53265.03,14542.69,78.23,143499.38,111346.9,30410.23,222289.84,55254.85,55081.48,23452.65,92687.35,87158.67
600761,安徽合力,386842.75,14141.67,27.99,341029.78,161170.61,21230.4,146808.81,55771.98,105245.86,96347.71,303752.75,237358.38
600763,通策医疗,69749.81,6397.73,11.09,36759.01,17869.21,1832.17,9263.75,19829.92,2798.7,1198.68,34282.4,20401.38
600764,中电广通,60441.83,12017.12,50.1,65052.94,8565.21,1906.1,68512.05,4192.2,25239,25271.72,36938.89,32400.99
600765,中航重机,352943.5,0,73.95,828807.25,282108.06,41636.67,619759.56,131430.8,225979.2,352037.72,300651.06,238499.02
600766,园城黄金,3465.3,0,84.01,15646.04,1106.22,269.2,17707.25,23708.78,10314.24,0,598.92,0
600767,运盛医疗,35013.98,2774.38,36.91,44994.3,2114.4,979.25,20790.38,5324.18,29294.77,7669.62,1084.93,426.03
600768,宁波富邦,8044.91,0,88.56,39923.2,22399.07,2658.68,56190.41,404.11,9805.71,2775,42191.73,41465.82
600769,祥龙电业,4265.18,131.21,59.05,8312.05,235.91,630.43,6338.23,36712.4,110.5,232.25,1157.06,1075.93
600770,综艺股份,338606.59,115746.22,28.79,198176.5,149236.52,11671.46,86349.84,213398.47,30134.13,26752.95,28075.83,18292.32
600771,广誉远,8488.07,2256.84,79.14,43094.48,4479.68,867.42,39691.48,43616.75,8585.88,15415.61,20331.92,5878.89
600773,西藏城投,245775.77,9192.48,74.84,971560.13,731.34,0,475466.84,115123.86,741830.75,24063.23,18223.32,10812.67
600774,汉商集团,56737.88,12187.44,57.46,14009.6,117249.65,5173.75,72981.25,12893.73,1246.85,210.25,49882.03,35718.42
600775,南京熊猫,320716.53,21557.68,32.89,341989.53,92374.96,8162.81,165547.88,146433.88,56737.51,103870.32,164773.48,140804.77
600776,东方通信,286632.94,3945.31,19.5,293663.81,21586.47,3741.31,68648.18,89397.86,65207.26,93096.09,191946.36,171176.77
600777,新潮实业,113819.07,0,73.7,389220.06,20489.84,11856.57,236936.5,48086.15,299468.5,5416.97,18087.1,13756.54
600778,友好集团,167067.22,36265.8,71.25,280000.97,213505.55,23851.67,255337.47,40360.45,125078.2,776.78,313370.94,243430.59
600779,*ST水井,125612.15,0,21.15,97162.15,47498.21,8739.8,24162.05,39950.6,75455.06,1409.81,38884.35,10015.21
600780,通宝能源,438422.75,6162.16,49.67,212909.97,546556.13,13882.7,179426.27,107219.9,7628.97,40287.03,282803.34,225522.17
600781,辅仁药业,35294.12,6317.6,63.41,34880.7,48053.71,4326.62,39681.98,12936.33,14037.5,9522.03,19641.92,11077.42
600782,新钢股份,790097.5,50376.12,72.24,1632312.13,1153141.13,115760.55,1804012.75,568007.88,309124.53,150089.23,1228493.13,1172766.88
600783,鲁信创投,350866.38,14822.95,31.11,125816.27,10200.55,5122.53,26990.97,109436.35,7164.87,5720.31,9514.01,7096.41
600784,鲁银投资,150610.67,20598.06,70.19,432156.5,36603.75,12403.87,398235.06,46811.6,246611.66,64716.88,117603.15,103912.81
600785,新华百货,184246.94,-299.75,53.35,169281.63,141398.02,12379.67,178039.94,30933.3,56426.51,4322.85,377674.13,299950.59
600787,中储股份,641494.94,6482.58,49.16,717152.06,196109.55,172919.81,329811.53,193667,115957.4,121751.65,843830.31,810193.19
600789,鲁抗医药,181549.13,9623.38,52.11,177320.88,158226.52,21203.46,136709.09,107987.92,53027.88,45604.73,114915.25,92850.25
600790,轻纺城,357639.41,613.12,50.8,116762.2,21316.46,28894.9,358694.56,147585.61,0,2195.06,40155.42,15012.35
600791,京能置业,145608,52882.55,60.65,465334.09,1619.62,35.95,75674.8,13215.23,318762.06,40.82,27127.02,14706.69
600792,云煤能源,323860.81,0,46.36,173491.66,274734.81,66579.35,219684.42,183699.97,41396.28,26493.85,185667.31,185937.47
600793,ST宜纸,2996.81,0,99.17,94989.46,61111.26,9687.12,167021.02,10537.1,13521.22,1528.07,3.14,4.95
600794,保税科技,182068.92,2876.32,32.98,104924.32,88581.75,19813.32,45557.28,3875.08,4137.45,2388.87,46142.55,36779.12
600795,国电电力,5270846.5,1908157.63,71.43,1864628.25,14224283,252515.8,9134501,640549.63,192073.88,649485.56,2650920,1804317.75
600796,钱江生化,55793.7,2165.46,48.1,56398.28,40669.12,2481.58,37313.78,3758.08,22411.68,7172.62,20830.26,15486.15
600797,浙大网新,162563.7,13254.97,62.82,315781.31,10836.45,3901.15,279633.75,25234,78139.27,106224.17,215072.52,179566.94
600798,宁波海运,262223.25,45590.78,50.93,29059.58,214570.22,372711.84,81100,116821.22,2668.16,6590.85,53421.25,39328.7
600800,天津磁卡,10959.57,-2579.28,87.08,30557.05,7251.24,3716.37,52775.3,13506.77,3689.56,7237.74,5308.64,4654.89
600801,华新水泥,959779.81,134882.7,58.56,598421.25,1498544.63,210281.88,793416.38,251608.5,136780.16,102057.61,645040.69,495926.91
600802,福建水泥,125436.9,74347.46,62.3,82732.43,267651.66,39335.51,289945.59,21754.14,23698.45,687.65,148850.97,148773.48
600803,新奥股份,387079.75,59499.06,58.54,359790.97,502728.81,94293.53,351039,0,71344.65,65465.13,266570.28,196878.72
600804,鹏博士,522826.81,4733.74,67.85,343045.75,885324.38,7225.46,951173.19,189577.88,5216.39,27077.76,372722.88,146618.2
600805,悦达投资,645330.88,60040.68,35.66,267286.84,128313.97,111308.9,359931.84,41202.28,35133.14,13057.78,90621.53,78585.06
600806,昆明机床,106617.7,7991.91,60.7,183999.63,52115.26,13734.4,150036.95,1976.5,91285.75,67758.46,48144.84,37671.46
600807,天业股份,53641.32,71.22,86.01,321442.91,6509.55,18878.23,243237.5,4556.87,280309.25,587.46,38867.6,22542.75
600808,马钢股份,2201263.25,246630.63,64.17,2560348.25,3549643.5,187477.25,3221227.75,832906.75,855017.81,82365.18,2344752,2262429
600809,山西汾酒,418502.72,5598.71,30.83,402526.63,75527.52,23207.22,188689.52,24080.68,188025.72,3847.1,224579.05,73547.38
600810,神马股份,232772.55,25215.57,69.62,377397.78,227415.5,19647.35,550432.13,179640.92,75089.06,87019.75,680172.88,656742.19
600811,东方集团,1039620.38,47686.12,50.82,621158.69,49901.09,173376.02,829925.5,221117.52,91692.03,10357.12,282529.16,277412.84
600812,华北制药,523317.34,0,66.97,603660.25,544432.44,31314.74,792397.19,344494.13,174229.17,148464.42,449875.69,376860.44
600814,杭州解百,191840.72,65882.06,40.81,266070.88,103051.75,2562.57,176762.16,1428.49,6402.33,1780.81,275673.44,214946.84
600815,厦工股份,389160.75,8602.75,62.93,829420.38,137514.5,35704.65,459593.44,201773.77,256464.97,453950.44,155705.7,143287.22
600816,安信信托,551214,0,12.91,0,891.15,560.35,0,288903.31,0,0,134241.63,0
600817,ST宏盛,10829.26,13410.12,51.42,11026.83,27.56,0.13,7410.6,21228.23,0,0,1048.03,205.78
600818,中路股份,41226.76,6738.27,39.12,31253.5,10777.23,14679.57,30817,430.25,8363.4,4711.74,28936.9,24941.95
600819,耀皮玻璃,308027.84,70449.1,55.85,399262.84,310179.72,56040.7,385499.56,112304.35,82013.53,52658.44,124522.07,102791.21
600820,隧道股份,1626748.88,38993.76,72.32,2963176.75,204319.72,433669.81,2676660,682870.25,720836.5,1193817.63,1028250.88,892952.81
600821,津劝业,60215.73,0,68.6,28356.93,79973.96,3699.61,129270.88,17866.24,1446.72,114.2,30913.96,26082.4
600822,上海物贸,87605.46,24539.21,87.24,776797.5,49180.95,11355.62,747444.81,54260.8,261740.8,32777.07,3133650.75,3096998
600823,世茂股份,1684032,472573.66,65.57,3781167.5,70889.25,17449.75,3074266.25,241455.34,2350542.75,149297.47,852604.38,540306.13
600824,益民集团,186273.2,7964.27,31.4,114743.51,16128.52,5322.81,87998.68,13459.88,66916.57,7257.37,192992.19,155415.38
600825,新华传媒,255194.66,2133.95,46.21,243477.05,38385.1,3238.45,221034.41,55722.43,33824.3,14863.87,79893.43,54267.48
600826,兰生股份,387347.34,3426.93,24.14,190761.31,3210.9,133.71,55664.91,13791.07,5960.93,11773.7,100725.96,95820.55
600827,百联股份,1640934.13,316112.63,52.67,1575043.5,1214800.88,278181.53,1939396,297998.22,274352.34,17197.25,2539204.5,1972796.25
600828,成商集团,128819.97,1598.39,44.36,35187.37,85511.81,38207.32,82942.36,2998.07,16986.82,1170.62,101580.4,79076.21
600829,人民同泰,138881.92,0,63.22,322191.25,40073.26,2996.25,222268.41,0,84191.5,188029.38,481934.19,419359.81
600830,香溢融通,200096.91,18841.75,40.73,183016.73,16663.98,5893,141820.63,52450.71,1289.82,13496.62,75296.31,65281.01
600831,广电网络,186363.73,5279.98,63.62,90316.59,341708.34,7772.4,263978.09,43285.98,10504.45,17739.48,123200.45,79125.22
600833,第一医药,79762.71,700.72,35.55,58307.51,8799.28,6057.68,31080.05,6518.93,20579.32,14612.32,78348.96,67009.13
600834,申通地铁,139685.81,0,51.12,47995.95,142100.66,0,95346.99,7974.25,0,418.71,37044.87,32928.76
600835,上海机电,689058.31,190310.86,70.97,2523529,142531.7,26825.05,2085626.63,204437.11,704023.69,223718.59,982949.81,780196
600836,界龙实业,86190.18,0,77.96,304645.13,53495.85,3703.2,263427.41,43060.14,216111.88,22626.15,60702.75,47164.64
