city,state,population,5_years_or_less,5-9_years,10-14_years,15-19_years,20-24_years,25-34_years,35-44_years,45-54_years,55-59_years,60-64_years,65-74_years,75-84_years,85_years_or_more,households,"$9,999_or_less","$10,000-$14,999","$15,000-$24,999","$25,000-$34,999","$35,000-$49,999","$50,000-$64,999","$65,000-$74,999","$75,000-$99,999","$100,000_or_more",median_household_income,mean_household_income
Tipton,CA,2787,189,289,389,313,233,385,342,384,97,68,42,37,19,876,2.8,2.5,27.2,44.9,16.3,5.3,0.0,0.9,0.0,22143,22143
Tipton,IN,6374,330,494,390,486,473,656,742,594,413,491,580,411,314,3312,0.1,8.7,22.7,23.3,18.6,10.2,7.8,4.3,4.3,23850,23850
Tipton,IA,3160,165,307,172,163,206,443,348,297,244,185,260,229,141,1744,2.3,6.2,15.9,22.5,30.0,17.4,2.9,1.6,1.2,28701,28701
Tipton,MO,3219,93,127,94,141,160,614,605,516,256,156,187,164,106,1353,4.6,7.5,19.9,25.9,26.5,10.5,0.0,3.8,1.4,20478,20478
Titusville,FL,54460,2551,2786,2747,3008,3594,5753,6214,7461,3984,3941,6254,4521,1646,23773,1.5,4.9,15.9,22.0,22.0,13.8,5.7,7.9,6.3,27250,27250
Titusville,PA,5577,373,349,315,396,526,627,411,671,401,384,598,346,180,2357,0.3,5.9,27.4,18.0,19.2,13.1,9.0,2.9,4.4,18850,18850
Toccoa,GA,10772,761,713,895,948,1085,1224,1144,1003,779,485,1061,474,200,4634,6.4,4.5,25.0,24.4,21.3,7.4,3.0,4.1,3.9,20752,20752
Toledo,OH,504640,32091,34053,31985,33559,36994,67037,60906,68687,35862,30954,39575,22608,10329,257016,2.1,3.3,13.9,17.7,22.0,15.8,6.9,9.4,8.9,27343,27343
Toledo,OR,3527,253,232,246,159,276,537,480,399,202,227,298,118,100,1658,1.3,4.9,30.8,19.7,17.3,18.9,1.1,4.3,1.7,20034,20034
Tomah,WI,9183,781,682,547,488,422,1283,1147,976,841,466,694,610,246,4601,1.1,2.7,13.0,22.6,26.9,18.2,7.5,5.8,2.2,30197,30197
Tomahawk,WI,2782,167,133,199,112,111,359,245,433,217,156,289,245,116,1116,2.8,4.7,5.7,16.1,21.9,20.1,13.2,13.5,1.9,33250,33250
Tonganoxie,KS,4658,351,342,296,381,150,685,837,415,192,289,459,116,145,2537,2.5,4.5,16.6,14.1,26.9,7.9,9.2,11.0,7.3,33765,33765
Tonkawa,OK,3057,199,173,214,348,257,327,325,377,200,137,265,153,82,1600,4.3,5.8,23.2,24.5,19.6,14.4,2.1,2.9,3.3,21821,21821
Tooele,UT,31949,2740,3148,2894,2639,1772,4943,4584,3558,1209,1731,1569,852,310,15060,1.4,2.7,10.3,16.5,24.2,25.0,8.1,7.5,4.4,33763,33763
Topeka,KS,150156,10614,9901,10715,9950,10020,20683,17689,18932,9833,9181,11813,7107,3718,77361,2.4,4.0,15.2,20.2,24.2,15.6,6.1,6.3,6.0,28075,28075
Toppenish,WA,14967,1699,1570,1486,1386,1145,2191,1662,1530,612,552,623,422,89,6663,3.8,7.5,25.9,25.8,14.8,12.0,3.6,3.9,2.8,18615,18615
Tornillo,TX,2375,223,288,293,226,179,332,277,246,60,84,99,68,0,875,1.1,13.7,39.1,23.7,14.6,0.9,1.1,4.0,1.8,17395,17395
Torrington,CT,41835,2185,1875,2094,2428,2427,5162,4836,7311,3567,2560,3815,2130,1445,23195,0.9,2.4,10.7,14.5,25.6,18.7,9.0,11.1,7.1,34260,34260
Torrington,WY,7343,506,397,323,460,613,973,829,773,507,471,703,394,394,4071,4.6,3.5,19.4,12.8,30.7,16.7,4.3,4.1,3.9,27463,27463
Towanda,PA,4828,292,268,284,301,359,500,580,776,243,405,358,261,201,2454,1.5,4.4,9.2,28.3,21.4,13.4,4.5,10.5,6.7,29518,29518
Tracy,CA,90870,6432,7109,8692,7687,6186,10783,13851,13833,5333,3741,4712,1921,590,44316,0.8,2.5,8.5,13.8,18.1,17.3,8.1,13.0,17.8,36186,36186
Traverse City,MI,47788,2895,2930,2519,2416,2613,6801,5409,6036,3831,3230,4392,3206,1510,26409,1.2,5.6,18.1,18.4,20.5,13.9,5.5,6.7,10.2,25401,25401
Treasure Lake,PA,3138,127,155,275,337,226,370,230,381,287,268,247,155,80,1758,4.2,2.6,14.4,7.5,22.5,27.0,5.7,3.9,12.1,16683,16683
Tremonton,UT,10274,1065,1282,925,819,615,1292,1233,1133,456,415,565,321,153,4369,1.3,4.2,18.4,15.0,28.6,11.8,4.7,12.4,3.7,30890,30890
Trenton,FL,3141,195,220,130,717,548,373,223,258,100,63,177,93,44,921,1.0,5.4,24.4,24.0,22.9,5.6,4.2,7.5,5.0,20030,20030
Trenton,GA,2450,156,75,155,190,219,409,343,288,154,103,164,168,26,1254,2.2,7.3,20.7,30.0,23.8,8.7,4.3,1.9,1.2,23816,23816
Trenton,IL,2845,234,95,226,180,138,451,288,436,188,122,282,141,64,1636,3.2,1.1,8.9,14.1,26.6,11.8,13.0,15.2,6.1,35287,35287
Trenton,MO,5449,377,264,323,399,458,678,488,545,250,375,615,411,266,2615,6.9,3.9,24.4,21.2,26.5,10.1,1.4,2.4,3.2,19618,19618
Trenton,NJ,297972,17193,17738,18046,21999,22593,37968,40637,44212,18702,17664,21670,13190,6360,158926,1.3,3.2,9.9,13.7,18.0,16.2,7.2,13.7,16.7,35107,35107
Trenton,TN,3645,354,183,164,216,226,699,455,204,146,207,313,297,181,1486,0.3,2.6,22.5,34.8,16.3,11.2,5.2,4.5,2.6,22435,22435
Tri-City--Myrtle Creek,OR,8197,391,440,427,607,567,919,1146,995,641,600,813,503,148,3754,2.4,7.9,21.6,20.4,23.0,9.1,5.0,7.2,3.4,21823,21823
Trinidad,CO,8544,461,472,627,616,553,1059,890,981,677,651,793,535,229,4461,2.7,6.7,18.6,21.3,21.2,12.9,4.1,7.1,5.4,23384,23384
Trinity,TX,3803,137,162,178,227,239,268,483,503,217,382,499,389,119,1508,5.8,9.7,19.3,23.2,22.6,7.6,1.7,4.2,5.9,25509,25509
Troy,AL,15783,772,900,733,1589,3561,2194,1497,1358,763,726,972,505,213,8561,2.0,6.5,20.0,23.0,19.1,8.1,5.6,8.3,7.3,16462,16462
Troy,MO,13690,1328,1460,1155,802,648,2406,1889,1296,778,501,807,426,194,6173,0.8,5.7,14.8,20.4,19.3,19.2,6.7,8.2,4.8,29081,29081
Troy,NC,3347,223,200,210,188,264,489,516,455,201,162,238,148,53,1321,3.2,5.2,11.2,27.9,34.7,5.5,3.3,5.7,3.3,15859,15859
Truckee,CA,12140,849,902,1054,714,410,1665,2412,1889,917,752,374,170,32,7529,1.1,6.7,11.7,14.4,17.5,7.7,6.1,15.8,19.0,31257,31257
Trumann,AR,6861,535,525,525,364,384,1007,718,933,427,424,633,339,47,2886,4.2,13.9,20.0,25.4,18.6,7.0,6.2,3.1,1.6,22500,22500
Truth or Consequences,NM,7911,362,224,386,290,519,446,527,1019,682,798,1466,762,430,3309,4.4,3.1,32.4,32.2,10.2,10.1,5.3,1.7,0.4,19853,19853
Tuba City,AZ,9952,872,977,778,784,917,1602,1144,1204,586,284,526,225,53,3731,2.8,3.3,15.9,16.7,32.2,12.3,6.1,5.2,5.5,27036,27036
Tucson,AZ,858271,51128,52572,51743,61517,81490,110167,98059,106175,54252,51723,77222,44335,17888,424170,2.4,4.6,17.3,19.6,21.0,12.9,5.1,8.4,8.6,25390,25390
Tucumcari,NM,5145,376,256,307,407,332,440,512,635,243,527,624,360,126,1977,3.7,9.2,16.1,21.0,25.7,11.2,7.3,3.7,2.1,17509,17509
Tularosa,NM,2857,151,93,130,307,207,163,358,431,182,172,364,115,184,1161,0.0,3.9,25.7,33.2,23.3,12.5,0.0,0.0,1.4,22585,22585
Tulia,TX,4807,354,439,284,264,362,678,551,487,253,318,363,355,99,1836,7.6,2.7,23.6,19.8,14.3,23.7,3.5,4.1,0.8,23750,23750
Tullahoma,TN,17745,1293,1119,1046,1044,1339,1931,1932,2695,1435,807,1512,1002,590,8510,1.9,2.0,21.2,22.2,19.9,11.6,3.9,9.3,7.9,25167,25167
Tulsa,OK,675429,49646,48685,47646,43754,47179,98063,87269,87397,43470,37264,47753,25727,11576,354531,1.8,4.2,16.0,19.1,21.6,13.4,5.7,8.3,9.7,30343,30343
Tunica,MS,4459,433,428,409,294,298,538,450,622,209,193,366,143,76,1501,4.7,9.2,27.9,18.9,28.5,5.6,1.3,2.1,1.8,19848,19848
Tunkhannock,PA,3579,127,162,245,245,121,523,371,415,320,213,412,230,195,1676,0.0,6.0,10.7,26.2,18.5,15.8,7.9,10.0,4.9,27277,27277
Tupelo,MS,42279,3134,2876,3600,3106,2636,5415,5614,5217,2485,2136,3253,1798,1009,19104,3.3,7.4,19.9,20.9,17.9,11.7,4.5,7.1,7.4,25047,25047
Tupper Lake,NY,4253,259,351,311,243,280,722,434,536,324,207,303,216,67,2008,1.3,3.5,17.8,18.5,29.0,22.3,3.1,3.4,1.3,31119,31119
Turlock,CA,101748,7019,8180,7879,8763,7703,14745,13347,11926,5661,4649,6537,3402,1937,47229,2.3,4.2,19.3,18.4,18.9,15.3,6.7,7.5,7.4,25606,25606
Tuscaloosa,AL,144891,8590,7913,8493,14455,21342,21675,16009,14709,8623,7216,8516,4788,2562,75204,2.0,6.9,18.4,19.6,19.9,13.5,4.7,7.4,7.7,22009,22009
Tuscola,IL,4614,123,225,384,350,297,446,681,739,285,260,411,246,167,2536,4.2,2.4,16.0,23.2,25.8,11.1,4.0,7.1,6.2,29737,29737
Tuskegee,AL,9082,430,376,414,1524,1738,883,804,912,393,509,544,381,174,4701,7.0,7.5,20.5,24.6,22.1,7.9,3.1,4.6,2.7,12011,12011
Tuttle,OK,2916,233,252,268,224,119,389,373,514,226,57,180,68,13,1614,0.0,6.8,9.6,12.1,23.7,19.3,10.6,13.4,4.5,36699,36699
Twentynine Palms,CA,12970,1459,1157,595,875,1950,2086,1233,1362,759,497,571,323,103,5474,0.3,1.6,15.4,23.0,27.0,17.0,7.0,6.6,2.2,31538,31538
Twentynine Palms Base,CA,9184,1580,653,234,807,3223,2209,448,9,0,0,21,0,0,5790,0.2,2.5,41.9,32.3,13.4,5.7,1.6,1.2,1.2,24731,24731
Twin Falls,ID,50297,4115,4207,3597,3576,3865,7542,6289,5088,2600,2403,3675,2337,1003,25647,2.7,6.4,22.6,23.0,21.0,11.8,3.7,4.5,4.2,22741,22741
Twin Lakes,VA,3279,267,348,185,180,75,568,438,267,207,154,242,149,199,1682,1.1,2.0,15.1,12.8,38.2,17.1,1.0,10.5,2.4,35808,35808
Twin Rivers--Hightstown,NJ,65828,4311,4793,4692,3970,3470,7643,9950,10413,4208,3806,5039,2519,1014,35959,1.2,1.8,6.8,6.3,12.7,11.9,7.8,13.0,38.5,54480,54480
Two Harbors,MN,3515,255,225,187,175,347,471,349,350,201,154,309,266,226,1766,5.8,2.7,17.0,19.0,21.8,17.8,7.6,6.1,2.3,25000,25000
Tybee Island,GA,3363,51,125,227,187,100,254,356,548,325,349,632,157,52,1656,0.8,9.8,22.4,5.1,17.7,20.9,4.9,7.5,10.8,37542,37542
Tyler,TX,136162,10114,9932,9458,9991,12451,19959,16467,15227,7870,6482,9425,6053,2733,68403,2.1,6.2,19.7,18.0,19.0,14.1,4.8,7.4,8.8,26176,26176
Tyrone,PA,7581,507,466,521,308,506,854,910,1102,552,420,759,523,153,4022,1.2,6.5,17.7,22.9,23.4,12.0,5.6,6.5,4.2,27792,27792
Ukiah,CA,31336,2048,2219,2337,2920,1836,3592,4042,4581,1699,1563,2625,1103,771,14643,3.2,5.2,19.7,15.2,23.9,15.3,5.8,5.6,6.2,22293,22293
Ulysses,KS,6033,568,684,434,503,285,904,846,455,455,324,351,165,59,3190,2.5,6.8,16.7,19.0,22.7,7.8,6.9,5.2,12.2,28859,28859
Unadilla,GA,3324,159,208,99,127,290,747,545,481,150,150,219,98,51,557,12.0,0.0,24.5,27.7,21.9,4.4,4.7,5.0,0.0,23661,23661
Union,MO,9009,677,677,740,347,731,1524,1150,1217,540,545,411,310,140,5231,1.9,6.0,25.6,18.0,29.1,9.9,3.4,3.4,2.6,27232,27232
Union,SC,10004,654,680,592,684,565,1120,1272,1251,707,819,786,629,245,4378,3.5,3.0,22.6,19.6,23.9,20.3,0.5,3.8,2.7,23016,23016
Union City,IN,5581,484,352,563,494,284,618,653,605,284,367,473,228,176,2362,2.2,0.9,31.9,30.1,18.1,5.6,0.8,7.3,3.2,20963,20963
Union City,PA,3306,303,207,196,176,181,417,445,402,280,144,319,175,61,1566,3.2,7.4,25.3,32.3,13.8,6.7,6.1,5.2,0.0,21345,21345
Union City,TN,10206,641,831,659,696,710,1133,1456,1153,561,602,1013,532,219,4083,3.6,3.1,27.2,15.9,20.9,9.2,10.4,4.9,4.9,23060,23060
Union Grove,WI,6960,300,223,540,512,461,769,1130,1247,601,263,482,304,128,3884,1.7,3.8,15.1,9.9,26.3,17.6,7.8,10.0,7.8,29100,29100
Union Springs,AL,4163,362,308,188,107,279,653,700,595,251,249,329,84,58,1570,2.2,11.7,45.9,27.0,8.5,4.8,0.0,0.0,0.0,20000,20000
Uniontown--Connellsville,PA,50971,2700,2835,2739,2840,2948,6341,6041,6956,4043,3651,5014,3041,1822,22586,2.0,4.7,18.6,21.9,22.4,13.4,5.8,6.5,4.7,25628,25628
Upland,IN,3348,183,87,153,642,1108,216,201,279,109,98,166,61,45,2199,7.1,1.8,22.4,21.9,21.0,17.4,2.2,2.2,4.1,5288,5288
Upper Greenwood Lake,NJ,4343,187,323,321,304,230,517,672,816,368,284,247,56,18,2645,1.8,4.1,4.0,12.2,9.8,20.8,13.4,19.3,14.7,39827,39827
Upper Sandusky,OH,6154,387,373,318,409,472,919,585,690,373,414,614,352,248,3235,1.2,6.0,15.8,30.9,27.1,11.9,2.0,3.2,1.9,25887,25887
Urbana,OH,11277,579,872,695,626,921,1375,1220,1543,667,651,1100,681,347,5164,0.9,5.0,20.3,14.0,24.6,19.1,3.0,7.5,5.7,26032,26032
Urban Honolulu,HI,832633,54754,48231,49351,47231,66857,128750,106065,105616,50461,46508,67408,38896,22505,447542,2.1,2.9,12.1,17.2,22.2,16.1,7.4,10.7,9.5,34918,34918
Utica,NY,116515,7028,6696,7339,8391,9206,14846,12609,15333,7251,7466,9721,6115,4514,56084,1.7,3.5,16.4,20.2,22.4,14.3,5.8,7.7,7.9,26296,26296
Uvalde,TX,18261,1670,1823,1149,1456,1446,2338,1997,2169,744,707,1484,922,356,8105,4.0,9.7,23.7,21.7,18.2,11.8,3.6,2.8,4.4,21804,21804
Vacaville,CA,95013,5558,5961,6371,6491,6679,13844,12438,14272,6320,5676,6712,3052,1639,46781,1.1,2.6,8.5,11.3,20.5,16.1,8.7,15.2,15.9,39116,39116
Vado,NM,3403,279,387,308,184,342,324,305,262,366,12,344,192,98,1445,8.9,30.1,31.7,17.0,8.3,3.0,1.1,0.0,0.0,14496,14496
Vail,AZ,9479,864,883,799,773,449,1054,1326,1507,424,648,618,85,49,4015,0.5,3.8,5.0,8.9,24.8,18.8,7.6,11.2,19.4,45486,45486
Vail,CO,5871,128,273,209,134,587,1243,867,724,361,649,469,214,13,4527,1.2,6.5,19.3,13.3,23.5,13.1,7.9,7.5,7.6,34295,34295
Valatie,NY,5456,326,299,307,300,173,578,619,859,392,501,630,260,212,3128,0.4,0.9,10.7,9.9,28.8,20.9,8.5,9.7,10.3,38351,38351
Valdosta,GA,77894,5906,5886,4245,6609,12716,12428,7816,7662,3948,3221,4364,2299,794,38491,4.1,7.9,20.6,21.3,21.1,10.9,3.7,5.2,5.1,20258,20258
Valentine,NE,2744,199,143,154,68,128,367,354,332,194,164,255,266,120,1612,0.5,10.6,21.4,21.0,24.1,9.6,2.1,10.0,0.7,25854,25854
Vallejo,CA,168708,10317,9808,10373,10882,12595,22237,20707,24452,12618,12175,13419,6292,2833,84204,1.4,2.4,9.0,13.9,20.7,17.0,7.4,13.3,14.8,35013,35013
Valley City,ND,6725,357,254,305,494,571,969,614,845,412,438,643,417,406,4085,2.7,2.8,12.5,22.2,24.4,14.4,6.1,7.7,7.1,29862,29862
Valley--Lanett,AL,20538,1399,1374,1277,1224,1420,2728,2413,2524,1440,1175,1845,1199,520,8490,3.0,5.7,21.7,23.2,25.2,7.4,6.1,3.5,4.1,26586,26586
Van,TX,2588,274,208,171,189,110,360,311,294,224,137,115,129,66,1198,1.8,3.6,25.4,14.9,20.5,21.1,4.3,5.7,2.7,28000,28000
Vandalia,IL,6937,306,221,399,448,608,1153,1107,1068,416,213,522,260,216,2881,3.4,8.0,15.0,19.0,18.0,19.1,8.8,3.0,5.5,25821,25821
Vandalia,MO,3909,128,224,176,238,246,872,647,559,215,184,236,134,50,1260,6.0,4.5,15.8,37.4,23.6,7.9,2.7,2.2,0.0,21154,21154
Vandenberg AFB,CA,3138,624,320,162,126,620,943,273,13,33,17,7,0,0,1602,3.4,1.3,25.9,15.5,20.0,14.5,9.0,5.2,5.2,31537,31537
Van Wert,OH,10704,696,868,554,598,804,1246,1258,1395,626,566,962,743,388,5069,1.5,5.1,18.2,28.5,23.3,15.1,2.3,3.1,2.8,24437,24437
Vassar,MI,3562,210,243,283,376,212,526,371,497,207,218,250,124,45,1745,2.8,4.6,33.5,18.9,16.7,12.4,4.4,4.5,2.2,21060,21060
Veneta,OR,5709,541,449,368,300,338,872,586,650,345,344,631,196,89,2837,4.0,7.7,10.1,30.5,15.7,17.2,6.2,3.9,4.7,26092,26092
Venus,TX,3744,227,168,201,180,278,831,625,557,199,124,270,76,8,1419,3.9,1.7,13.2,21.7,26.3,17.4,5.5,6.4,3.9,31510,31510
Vergennes,VT,2568,135,83,115,122,242,419,213,500,182,126,222,133,76,1579,0.0,3.2,11.5,17.0,34.0,23.8,5.7,3.3,1.6,29661,29661
Vermillion,SD,10654,472,406,403,1867,2840,1515,899,685,416,340,363,306,142,7501,4.2,7.1,23.5,18.5,19.3,15.3,0.3,4.6,7.1,8638,8638
Vernal,UT,20648,2145,2078,1800,1454,1416,3766,2625,1988,841,748,956,626,205,9682,3.1,6.0,8.9,15.4,20.4,15.9,6.8,13.9,9.5,30790,30790
Vernon,TX,9805,666,690,667,668,749,1245,989,1251,793,477,850,574,186,5119,3.3,5.2,28.4,26.9,16.0,9.5,4.4,5.2,1.0,23386,23386
Versailles,KY,15892,889,1051,1273,1063,900,1703,2223,2307,1253,960,1399,587,284,8504,0.7,3.2,16.3,15.8,21.3,18.5,7.0,8.9,8.5,30963,30963
Versailles,OH,3340,291,290,183,254,195,296,464,382,186,180,305,181,133,1597,1.0,0.5,11.4,15.4,28.8,20.1,4.5,9.7,8.7,35788,35788
Vicksburg,MS,29542,2241,2468,2069,2270,2082,4150,3373,3463,2105,1508,2038,1251,524,13072,1.9,6.8,24.3,18.3,19.4,12.6,3.9,6.6,6.2,26838,26838
Victoria,TX,65665,4974,5043,4605,4644,4639,9021,7841,8326,4180,3592,4975,2511,1314,33540,2.5,6.3,20.6,18.4,17.3,14.8,5.0,7.4,7.8,25787,25787
Victorville--Hesperia,CA,337323,27547,28858,29206,28743,25053,46479,40817,41530,17718,15556,21804,10484,3528,123341,2.9,4.8,16.3,14.8,22.1,14.8,6.4,11.0,6.8,27321,27321
Vidalia,GA,13395,1145,1276,1085,903,712,2289,1189,1519,717,719,947,571,323,5279,2.0,4.7,25.9,21.4,24.3,9.3,4.6,4.7,3.0,22789,22789
Vienna,GA,3413,221,182,253,196,289,403,482,461,325,239,262,55,45,1200,1.5,3.6,35.2,18.2,31.6,7.2,1.9,0.8,0.0,22565,22565
Village of Four Seasons,MO,3970,223,238,206,298,148,362,309,467,272,433,665,251,98,2006,5.7,5.6,18.1,11.7,20.7,15.5,4.3,9.2,9.3,23010,23010
Village of Oak Creek (Big Park),AZ,5535,109,92,102,131,151,333,354,518,447,836,1518,421,523,2594,4.8,2.2,19.6,11.6,20.1,10.0,1.9,24.2,5.6,24179,24179
Villas,NJ,50587,2224,2540,2554,3130,3142,5278,4667,7295,3541,4124,6747,3992,1353,26532,1.9,2.0,14.5,16.8,22.5,15.7,4.3,12.1,10.3,26843,26843
Ville Platte,LA,8876,781,752,501,712,593,1029,878,951,610,658,720,469,222,2981,1.9,11.2,26.3,15.3,17.6,10.1,4.2,3.7,9.6,20630,20630
Vincennes,IN,20756,1102,1284,1186,2338,2004,2587,1920,2392,1288,1164,1673,1283,535,9397,4.0,5.4,19.8,24.4,24.4,8.6,4.1,6.9,2.5,23197,23197
Vineland,NJ,95880,6489,6735,6735,5990,6156,12024,12674,13052,6411,5262,7878,4395,2079,47077,2.0,3.7,15.7,17.4,23.2,14.7,6.4,10.9,6.0,29291,29291
Vineyard Haven,MA,10853,586,695,544,578,401,1130,1659,1868,754,846,1063,494,235,6308,1.7,1.1,5.5,16.4,28.3,17.8,8.4,13.6,7.2,38918,38918
Vinita,OK,5543,348,344,310,254,342,788,668,880,317,270,539,332,151,2674,4.5,8.6,25.5,18.4,17.1,12.6,6.2,3.9,3.1,21404,21404
Vinton,IA,4777,220,219,333,317,346,363,563,736,315,333,488,377,167,2311,2.8,3.7,20.2,18.5,28.6,6.6,8.3,8.6,2.6,26869,26869
Vinton,LA,2595,183,115,90,153,66,551,288,359,93,151,342,195,9,1179,10.9,9.2,22.4,19.6,8.3,8.7,5.8,11.4,3.8,20478,20478
Virden,IL,4568,135,402,304,422,314,602,547,554,325,346,344,180,93,2464,0.5,4.0,18.8,25.3,21.0,11.9,2.7,13.3,2.5,29422,29422
Virginia,MN,13196,832,861,689,776,837,1833,1300,1593,1225,891,1129,785,445,6173,1.8,4.6,21.1,18.0,20.5,14.3,6.8,9.0,4.0,24205,24205
Virginia Beach,VA,1462684,98886,94671,90665,98810,132090,233131,178658,197933,91546,74919,98565,50895,21915,803532,1.8,3.4,15.5,17.6,21.9,15.5,6.3,9.4,8.6,31630,31630
Viroqua,WI,4029,174,244,235,209,216,454,394,516,262,272,486,373,194,2019,8.0,1.3,23.8,13.0,27.2,20.3,3.1,1.1,2.2,22518,22518
Visalia,CA,225956,19815,19845,18452,17691,17043,32408,28591,26728,11214,10746,13853,6212,3358,100546,2.5,4.6,18.6,18.2,20.1,14.3,5.3,8.6,7.9,26113,26113
Vistancia,AZ,7455,371,836,703,383,112,432,1127,680,586,887,996,265,77,3128,2.1,0.5,1.5,8.7,15.3,12.1,6.0,20.1,33.7,51117,51117
Vivian,LA,2848,164,174,154,224,238,230,430,329,231,109,364,127,74,1283,9.8,12.7,17.4,22.6,16.8,10.7,3.6,0.0,6.5,19339,19339
Wabash,IN,10320,640,681,597,589,617,1253,1306,1396,651,579,1007,722,282,5235,2.7,4.7,22.4,25.8,21.7,9.1,3.4,8.0,2.2,22097,22097
Waco,TX,177607,13423,12301,11462,15657,21319,24056,19506,19633,10235,8564,11019,6884,3548,89233,3.0,7.9,21.4,18.9,19.7,11.8,4.7,6.6,6.0,21789,21789
Waconia,MN,11482,872,943,1168,672,447,1462,1583,1960,597,381,494,542,361,6279,1.6,0.6,9.3,9.8,19.2,16.6,9.7,18.9,14.2,42267,42267
Wadena,MN,3731,273,290,265,220,281,421,430,335,129,174,325,451,137,1759,2.3,3.1,26.5,21.9,26.1,12.4,3.6,3.8,0.4,20670,20670
Wadesboro,NC,5695,481,472,235,277,386,795,639,587,308,395,552,360,208,2284,0.0,13.0,31.6,18.6,11.1,9.4,1.3,3.5,11.5,18540,18540
Wagoner,OK,8249,575,605,702,601,532,1012,1091,1010,501,361,744,364,151,3494,2.1,6.0,25.9,19.3,24.6,11.5,2.3,7.8,0.5,22983,22983
Wahoo,NE,4497,448,340,301,292,223,651,394,519,290,280,259,379,121,2312,0.0,8.2,7.4,19.6,26.6,12.5,8.1,9.2,8.4,30707,30707
Wahpeton,ND,11159,631,614,533,1122,1348,1326,1068,1301,820,709,704,668,315,7191,1.1,2.0,14.2,23.0,28.6,15.0,5.0,5.3,5.8,25565,25565
Waikoloa Village,HI,4512,392,263,254,411,282,398,546,510,433,378,488,121,36,2699,0.0,4.6,15.5,14.2,12.2,24.1,5.9,14.7,8.7,36250,36250
Waimea (Hawaii County),HI,8891,870,969,998,321,452,928,1479,1070,429,392,550,278,155,3692,0.3,5.1,13.2,19.1,22.0,14.5,3.6,5.7,16.5,26624,26624
Walden,NY,11818,846,621,927,855,966,1404,1611,1720,660,747,892,455,114,6393,3.3,3.0,5.7,13.3,21.4,15.0,7.9,14.0,16.4,36006,36006
Waldorf,MD,115262,7573,7913,9594,8605,7614,15118,17179,18744,6962,5407,6431,2873,1249,62602,1.5,2.5,7.7,9.2,15.1,17.6,9.2,18.9,18.3,51022,51022
Waldport,OR,3320,91,84,123,288,205,229,180,450,279,328,603,314,146,1467,3.1,5.6,13.9,17.0,27.9,6.9,10.0,8.8,6.8,20176,20176
Waldron,AR,3255,301,331,231,246,180,445,413,272,139,128,292,137,140,1288,3.1,8.1,36.7,20.4,16.8,7.4,2.5,2.3,2.7,20682,20682
Walkerton,IN,2587,200,155,119,117,131,282,249,355,236,221,246,200,76,1305,3.1,1.0,15.7,22.8,21.7,16.2,8.8,5.3,5.3,30981,30981
Wallace,NC,4540,168,240,93,218,310,506,524,667,378,352,722,243,119,2216,7.9,6.4,18.9,19.4,25.6,19.1,0.0,2.7,0.0,21516,21516
Walla Walla,WA,56726,3417,3396,3942,4370,5517,7018,6799,6711,3594,3018,4499,2580,1865,29187,3.7,5.9,17.9,16.3,22.8,14.8,4.8,7.5,6.3,20834,20834
Walnut Ridge,AR,6212,400,408,453,471,372,773,803,648,281,387,702,292,222,2402,1.6,5.2,18.3,30.5,26.1,9.8,3.7,3.5,1.3,26243,26243
Walsenburg,CO,2730,36,225,249,121,99,363,239,416,230,145,343,135,129,1103,1.8,14.3,22.8,14.8,38.3,4.0,2.4,0.9,0.7,14985,14985
Walterboro,SC,9124,756,618,616,569,480,1190,955,1012,718,523,760,471,456,3981,2.5,9.2,28.2,16.3,25.9,10.4,0.3,5.3,1.8,21312,21312
Walters,OK,2453,199,172,176,153,160,330,322,314,133,185,202,98,9,1266,1.5,5.9,27.4,20.4,18.4,8.0,4.5,11.9,2.1,23321,23321
Walton,NY,2998,153,230,265,164,66,385,288,328,232,276,301,310,0,1227,5.9,3.7,11.7,8.1,31.3,16.4,3.6,10.7,8.6,23350,23350
Walworth,NY,3244,226,228,436,264,212,393,652,452,85,157,78,45,16,1712,0.0,1.8,7.3,5.4,27.5,18.4,10.5,20.4,8.7,41089,41089
Walworth,WI,4149,210,362,298,264,178,508,500,543,279,276,333,271,127,2348,3.3,3.8,16.7,19.5,13.1,16.7,5.0,11.3,10.6,27589,27589
Wamego,KS,4420,314,297,396,356,249,662,526,368,179,440,224,281,128,2378,2.2,3.4,15.9,19.2,24.1,12.3,6.6,8.2,8.1,30968,30968
Wapakoneta,OH,10543,582,812,653,773,611,1486,1294,1201,782,615,1002,475,257,5593,1.8,6.2,18.7,18.5,26.4,14.3,5.1,6.5,2.5,27190,27190
Wapato,WA,7825,753,921,702,723,657,1077,1085,855,341,153,355,140,63,3654,7.6,5.2,37.8,25.7,15.3,5.5,2.0,1.0,0.0,16240,16240
Warden,WA,2700,271,321,308,239,172,406,266,339,88,104,123,29,34,1111,3.3,5.5,21.9,22.5,27.8,9.8,1.3,6.6,1.3,25653,25653
Ware,MA,8672,384,523,575,445,765,1049,1035,1378,504,700,798,343,173,4369,0.0,1.2,16.7,19.8,29.8,17.3,4.9,6.8,3.4,30079,30079
Warner Robins,GA,137972,9927,9960,10728,9244,9976,21048,17754,19196,8139,6515,8892,4864,1729,66661,1.5,5.2,14.7,18.8,20.0,16.0,8.4,9.2,6.2,30727,30727
